Pyranine in 1-butanol 4th run 5 more minutes of sonication,,Pyranine in 1-butanol 5th run 10 more min sonication (20 total),,Pyranine in 1-butanol 5th rerun 10 more min sonication (20 total),,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
413.2016907,0.04369140416,413.2016907,0.050652612,413.2016907,0.05179547891,
413.0086365,0.04453920573,413.0086365,0.05180128291,413.0086365,0.05279096588,
412.776825,0.04528723657,412.776825,0.0527568832,412.776825,0.0539175272,
412.5837708,0.04580150917,412.5837708,0.05342637375,412.5837708,0.05450545624,
412.390625,0.04631026089,412.390625,0.05412091315,412.390625,0.05508507416,
412.1974487,0.04691845551,412.1974487,0.05495796353,412.1974487,0.05598885939,
412.0043335,0.04748361185,412.0043335,0.05555798486,412.0043335,0.05668865889,
411.7725525,0.0485111922,411.7725525,0.05680804327,411.7725525,0.05796224624,
411.5793762,0.04916326329,411.5793762,0.05768633261,411.5793762,0.05890183896,
411.3862305,0.04968662187,411.3862305,0.05830283836,411.3862305,0.05956977233,
411.1930237,0.05030886829,411.1930237,0.0589725785,411.1930237,0.06039074808,
410.9998474,0.05095910653,410.9998474,0.0597043857,410.9998474,0.06114795431,
410.8067017,0.05139694735,410.8067017,0.06035142392,410.8067017,0.06184457615,
410.5747986,0.05225168169,410.5747986,0.06151055917,410.5747986,0.06295537204,
410.3815918,0.05273791403,410.3815918,0.06209912896,410.3815918,0.0636542365,
410.188446,0.0534251146,410.188446,0.06278172135,410.188446,0.06438590586,
409.9952393,0.0539143309,409.9952393,0.06349862367,409.9952393,0.06517285109,
409.8019714,0.05451775342,409.8019714,0.06418407708,409.8019714,0.06586550921,
409.6087646,0.05517785624,409.6087646,0.06502541155,409.6087646,0.06666079164,
409.3768616,0.056015715,409.3768616,0.06609807909,409.3768616,0.06769888103,
409.1836243,0.05650629848,409.1836243,0.06678651273,409.1836243,0.06840961426,
408.9903564,0.05708505213,408.9903564,0.06745380908,408.9903564,0.06902636588,
408.7971497,0.0574359782,408.7971497,0.06806908548,408.7971497,0.06955703348,
408.6038818,0.05791633576,408.6038818,0.06866177171,408.6038818,0.07013051212,
408.4106445,0.05829573423,408.4106445,0.06919296086,408.4106445,0.07064654678,
408.1786804,0.05896848813,408.1786804,0.07010882348,408.1786804,0.07149277627,
407.9854736,0.05956148729,407.9854736,0.07080072165,407.9854736,0.07224374264,
407.7921753,0.05980383232,407.7921753,0.07124815136,407.7921753,0.07265205681,
407.598877,0.06014078856,407.598877,0.07165864855,407.598877,0.07307383418,
407.4055786,0.06039771065,407.4055786,0.07202854753,407.4055786,0.07343176007,
407.1736145,0.06084431335,407.1736145,0.07253108174,407.1736145,0.07387565821,
406.9802856,0.06108934432,406.9802856,0.07280817628,406.9802856,0.07416570187,
406.7869568,0.06130008027,406.7869568,0.0731928125,406.7869568,0.07447210699,
406.593689,0.06156010181,406.593689,0.07352579385,406.593689,0.07474709302,
406.4003296,0.06182989106,406.4003296,0.07384705544,406.4003296,0.07497864962,
406.2070007,0.06187084317,406.2070007,0.07407101244,406.2070007,0.07510987669,
405.9750061,0.06202318892,405.9750061,0.07426109165,405.9750061,0.07533106953,
405.7816467,0.06204725802,405.7816467,0.07428581268,405.7816467,0.07531342655,
405.5882874,0.06210528314,405.5882874,0.07436973602,405.5882874,0.075364694,
405.3948975,0.06206795201,405.3948975,0.07431744784,405.3948975,0.0753076151,
405.2015686,0.06201924756,405.2015686,0.0742707029,405.2015686,0.07529012114,
405.0082092,0.06191227585,405.0082092,0.07416564226,405.0082092,0.07516899705,
404.7761536,0.06184863299,404.7761536,0.073913984,404.7761536,0.07496850193,
404.5827637,0.06167423725,404.5827637,0.0737388134,404.5827637,0.0748341158,
404.3893738,0.0615385063,404.3893738,0.07342517376,404.3893738,0.07455311716,
404.1960144,0.0613418743,404.1960144,0.07311913371,404.1960144,0.07432875782,
404.002594,0.06120055541,404.002594,0.07280027866,404.002594,0.07409867644,
403.8091736,0.06101602316,403.8091736,0.0724805519,403.8091736,0.07383207977,
403.5770874,0.06072390452,403.5770874,0.0719345361,403.5770874,0.07340708375,
403.383667,0.06056891382,403.383667,0.07162390649,403.383667,0.0730997175,
403.1902161,0.06002990901,403.1902161,0.07097824663,403.1902161,0.07247244567,
402.9967651,0.05960059166,402.9967651,0.07026673853,402.9967651,0.07191929221,
402.8033447,0.05931556597,402.8033447,0.06964679062,402.8033447,0.07141181827,
402.6098938,0.05898179859,402.6098938,0.06927939504,402.6098938,0.07093989849,
402.3777466,0.05864565447,402.3777466,0.06871780008,402.3777466,0.07052874565,
402.1842957,0.05833040178,402.1842957,0.06814000756,402.1842957,0.06995425373,
401.9908142,0.05786466599,401.9908142,0.06745559722,401.9908142,0.06934969127,
401.7973633,0.05721774325,401.7973633,0.06678944081,401.7973633,0.06850916892,
401.6038818,0.05678243563,401.6038818,0.06613581628,401.6038818,0.06782526523,
401.3717041,0.05624913797,401.3717041,0.06562198699,401.3717041,0.06725554168,
401.1781921,0.0558542721,401.1781921,0.0650280565,401.1781921,0.06644061953,
400.9847107,0.05531034991,400.9847107,0.06448420882,400.9847107,0.06588494033,
400.7912292,0.05491463467,400.7912292,0.06385623664,400.7912292,0.06520073861,
400.5977173,0.0543602109,400.5977173,0.06320117414,400.5977173,0.06441544741,
400.4041748,0.05398139358,400.4041748,0.06276284903,400.4041748,0.06386124343,
400.1719666,0.05342648923,400.1719666,0.06206848845,400.1719666,0.06318264455,
399.9784241,0.05294165015,399.9784241,0.06141489372,399.9784241,0.06251056492,
399.7849121,0.05258872733,399.7849121,0.06089285389,399.7849121,0.06199106202,
399.5913696,0.0519647263,399.5913696,0.06009497866,399.5913696,0.06110233441,
399.3977966,0.051516518,399.3977966,0.05944434181,399.3977966,0.06040288508,
399.2042847,0.05110991746,399.2042847,0.05897317082,399.2042847,0.05984028801,
398.9719849,0.0505737029,398.9719849,0.05837019533,398.9719849,0.0591398105,
398.7784424,0.05034223571,398.7784424,0.05801135302,398.7784424,0.05879281461,
398.5848694,0.04993522167,398.5848694,0.05753351748,398.5848694,0.05819322541,
398.3912659,0.04955632612,398.3912659,0.05709768832,398.3912659,0.05756532028,
398.1976929,0.04899895936,398.1976929,0.0563666895,398.1976929,0.05680872127,
398.0040894,0.04864421487,398.0040894,0.05583887547,398.0040894,0.05617889762,
397.7717896,0.04826594889,397.7717896,0.05537095293,397.7717896,0.0556438677,
397.578186,0.04796085879,397.578186,0.05500356108,397.578186,0.05529065058,
397.3845825,0.04757437855,397.3845825,0.05454971641,397.3845825,0.05467400327,
397.1909485,0.04737576842,397.1909485,0.05419231579,397.1909485,0.05432626978,
396.9973755,0.04688393697,396.9973755,0.05362624675,396.9973755,0.05381174013,
396.8037109,0.04666137323,396.8037109,0.05318989977,396.8037109,0.05326477811,
396.5713501,0.04633747414,396.5713501,0.052818764,396.5713501,0.05273799971,
396.3777161,0.04600691423,396.3777161,0.05237437785,396.3777161,0.05226835236,
396.1840515,0.04574907571,396.1840515,0.05205614492,396.1840515,0.05187034979,
395.9904175,0.04552105442,395.9904175,0.05170752481,395.9904175,0.05157184228,
395.7967529,0.04527413473,395.7967529,0.05143850297,395.7967529,0.05121577531,
395.6030579,0.04496240988,395.6030579,0.0511585772,395.6030579,0.05091300234,
395.4094543,0.04469158873,395.4094543,0.05101398006,395.4094543,0.05063420162,
395.177002,0.04451809824,395.177002,0.050825838,395.177002,0.05041200295,
394.9833679,0.04431336746,394.9833679,0.05062329397,394.9833679,0.05022830516,
394.7896729,0.0442093797,394.7896729,0.05043328553,394.7896729,0.04999228939,
394.5959473,0.04406131804,394.5959473,0.05037923902,394.5959473,0.04980046675,
394.4022522,0.04393355921,394.4022522,0.05023565888,394.4022522,0.04966247454,
394.2085266,0.04384197295,394.2085266,0.05014685914,394.2085266,0.0495047383,
393.9761047,0.04377425462,393.9761047,0.05007727817,393.9761047,0.04946818575,
393.7823792,0.04377828911,393.7823792,0.05000611395,393.7823792,0.04941309988,
393.588623,0.04383126274,393.588623,0.05000120401,393.588623,0.04929335415,
393.394928,0.04384958744,393.394928,0.04992915317,393.394928,0.04923693091,
393.2012024,0.04385285452,393.2012024,0.04987627268,393.2012024,0.04917552695,
393.0074158,0.04380391538,393.0074158,0.04982740805,393.0074158,0.04915042222,
392.7749329,0.0437438488,392.7749329,0.04981413856,392.7749329,0.04912447929,
392.5811768,0.04366426542,392.5811768,0.04986677691,392.5811768,0.04921486601,
392.3874207,0.04352918267,392.3874207,0.04992354661,392.3874207,0.04918894917,
392.1936646,0.043515075,392.1936646,0.05007167161,392.1936646,0.04918613657,
391.9998779,0.04348013923,391.9998779,0.05019794032,391.9998779,0.0493709594,
391.8061218,0.04345453158,391.8061218,0.05033133551,391.8061218,0.04931765422,
391.5735474,0.04362184927,391.5735474,0.05066875741,391.5735474,0.04957280681,
391.3797607,0.04371510446,391.3797607,0.05091599748,391.3797607,0.04964253679,
391.1859741,0.04381851852,391.1859741,0.05122264847,391.1859741,0.04993132874,
390.992157,0.04393218458,390.992157,0.05144878849,390.992157,0.04998194799,
390.7983704,0.04421697184,390.7983704,0.05182963237,390.7983704,0.05031270534,
390.6045227,0.04429264367,390.6045227,0.05207955092,390.6045227,0.05055645853,
390.3719482,0.04442306235,390.3719482,0.05222811922,390.3719482,0.05069944635,
390.1781006,0.0445448868,390.1781006,0.052531261,390.1781006,0.05086131394,
389.9842834,0.04473873228,389.9842834,0.05288331956,389.9842834,0.05117450655,
389.7904663,0.04493298382,389.7904663,0.05303280801,389.7904663,0.05137888342,
389.5965881,0.04518967494,389.5965881,0.05331443995,389.5965881,0.05168034881,
389.4027405,0.04531838,389.4027405,0.05349043012,389.4027405,0.05193665996,
389.2088623,0.04547460377,389.2088623,0.05371687561,389.2088623,0.05215274915,
388.9762573,0.04569161311,388.9762573,0.05402023345,388.9762573,0.05244125798,
388.7823792,0.04589437321,388.7823792,0.05417920649,388.7823792,0.05267680064,
388.588501,0.04601551965,388.588501,0.0545422025,388.588501,0.05295220762,
388.3946228,0.04629085213,388.3946228,0.05489539355,388.3946228,0.05325198919,
388.2007446,0.0464464128,388.2007446,0.05511240289,388.2007446,0.05358644575,
388.0068359,0.04654973,388.0068359,0.05524484813,388.0068359,0.05383641273,
387.7741394,0.04661292583,387.7741394,0.05532978475,387.7741394,0.05407376587,
387.5802612,0.04675358534,387.5802612,0.05546779558,387.5802612,0.05423598364,
387.386322,0.0469892621,387.386322,0.05561656132,387.386322,0.05448497087,
387.1924133,0.04721035063,387.1924133,0.05566134304,387.1924133,0.05481926352,
386.9984741,0.047375191,386.9984741,0.05583849549,386.9984741,0.0550596267,
386.8045349,0.04751938954,386.8045349,0.05598764867,386.8045349,0.05525951833,
386.5718384,0.04777966812,386.5718384,0.05625644326,386.5718384,0.0555967316,
386.3778992,0.04787370935,386.3778992,0.05641078576,386.3778992,0.05583557859,
386.1839294,0.04801373556,386.1839294,0.05650827289,386.1839294,0.0559826158,
385.9899902,0.04814148694,385.9899902,0.05667093396,385.9899902,0.05613211542,
385.796051,0.04834742099,385.796051,0.05700325221,385.796051,0.05631918088,
385.6020508,0.04846525565,385.6020508,0.05697474256,385.6020508,0.05643793195,
385.4081116,0.04853368178,385.4081116,0.05721671134,385.4081116,0.05672193319,
385.175293,0.0486052148,385.175293,0.05736873299,385.175293,0.05676343665,
384.9813538,0.04872170091,384.9813538,0.05746112019,384.9813538,0.05689933896,
384.787323,0.04874791205,384.787323,0.05756159499,384.787323,0.05699221417,
384.5933228,0.04871970415,384.5933228,0.05754690617,384.5933228,0.05706964061,
384.399353,0.04883572832,384.399353,0.05767678469,384.399353,0.05716137215,
384.2053528,0.04882370681,384.2053528,0.05762806907,384.2053528,0.05725793913,
383.9725342,0.04879841954,383.9725342,0.05757459998,383.9725342,0.05724899098,
383.7785034,0.0487713702,383.7785034,0.0575389266,383.7785034,0.05724547431,
383.5844727,0.04877918959,383.5844727,0.0574516654,383.5844727,0.0573082678,
383.3904114,0.04873479158,383.3904114,0.0573893562,383.3904114,0.05728138983,
383.1963806,0.04874452204,383.1963806,0.05731411651,383.1963806,0.05719338357,
383.0023499,0.04871753231,383.0023499,0.05726629868,383.0023499,0.05722740293,
382.8083191,0.04877716303,382.8083191,0.05723708868,382.8083191,0.05726978183,
382.5754089,0.04864062369,382.5754089,0.05705216527,382.5754089,0.05708451942,
382.3813782,0.04856121168,382.3813782,0.05698108673,382.3813782,0.05696134269,
382.1873169,0.04852864519,382.1873169,0.05697122961,382.1873169,0.05698964745,
381.9932251,0.04845142365,381.9932251,0.05673963204,381.9932251,0.05695107207,
381.7991333,0.04832499847,381.7991333,0.05661454424,381.7991333,0.05676877499,
381.605072,0.04827092588,381.605072,0.0563926287,381.605072,0.05665326864,
381.3721619,0.04814044759,381.3721619,0.05621846393,381.3721619,0.05653997138,
381.1780396,0.048112683,381.1780396,0.0561540015,381.1780396,0.05651113391,
380.9839478,0.04800274968,380.9839478,0.05597769842,380.9839478,0.05631976947,
380.7898254,0.04788596183,380.7898254,0.05575536937,380.7898254,0.05618257821,
380.5957336,0.04779018834,380.5957336,0.05553548038,380.5957336,0.05612640083,
380.4016113,0.0477556549,380.4016113,0.05546453223,380.4016113,0.05599336326,
380.207489,0.04777273536,380.207489,0.05544832721,380.207489,0.05602599308,
379.9745178,0.04753784463,379.9745178,0.05520534143,379.9745178,0.0557227619,
379.780365,0.04750682786,379.780365,0.05517926812,379.780365,0.05578188971,
379.5862427,0.04748768359,379.5862427,0.05496965721,379.5862427,0.05557963625,
379.3920898,0.04749539122,379.3920898,0.05503432453,379.3920898,0.05556280911,
379.197937,0.04751477018,379.197937,0.05498329177,379.197937,0.05551768467,
379.0037842,0.04745690152,379.0037842,0.05485950038,379.0037842,0.05549068004,
378.7707214,0.04737657681,378.7707214,0.05466910079,378.7707214,0.05532196537,
378.5765991,0.04727066681,378.5765991,0.05455972254,378.5765991,0.05529526621,
378.3824158,0.04712386802,378.3824158,0.0543847084,378.3824158,0.05520901456,
378.1882019,0.04695785046,378.1882019,0.05423044041,378.1882019,0.05514038354,
377.9940186,0.04686421156,377.9940186,0.05416656658,377.9940186,0.05508154631,
377.7998352,0.04668984935,377.7998352,0.05396846682,377.7998352,0.05498284847,
377.6056213,0.04678843915,377.6056213,0.05390199274,377.6056213,0.05501046777,
377.3725586,0.04667999223,377.3725586,0.05382407457,377.3725586,0.05500276759,
377.1783752,0.04665742442,377.1783752,0.05371461809,377.1783752,0.05513911694,
376.9841614,0.04671991616,376.9841614,0.05366110057,376.9841614,0.05508645624,
376.789917,0.0466982387,376.789917,0.05360454693,376.789917,0.05499968305,
376.5956726,0.04666955769,376.5956726,0.05358849838,376.5956726,0.05515513569,
376.4014282,0.04667244107,376.4014282,0.05368512124,376.4014282,0.05517785624,
376.2072144,0.04672366381,376.2072144,0.05376726389,376.2072144,0.05516362935,
375.9740601,0.04665379226,375.9740601,0.05376896262,375.9740601,0.05509250984,
375.7798462,0.0466270186,375.7798462,0.0538639836,375.7798462,0.05516665801,
375.5855713,0.04668388516,375.5855713,0.05397110432,375.5855713,0.05526386946,
375.3912964,0.04672078043,375.3912964,0.05395903066,375.3912964,0.05525766686,
375.197052,0.04680769891,375.197052,0.05419002846,375.197052,0.05542482808,
375.0027466,0.0468111597,375.0027466,0.05428206176,375.0027466,0.05542835593,
374.8084412,0.04673011974,374.8084412,0.05417436734,374.8084412,0.0554064177,
374.5753174,0.04687283561,374.5753174,0.05435566232,374.5753174,0.05562456325,
374.381012,0.04688921571,374.381012,0.05445873737,374.381012,0.05568294227,
374.1867371,0.04688113928,374.1867371,0.05434357747,374.1867371,0.0557356216,
373.9924316,0.0468518436,373.9924316,0.05431726202,373.9924316,0.05568823963,
373.7980957,0.0469673425,373.7980957,0.05444186553,373.7980957,0.05598824099,
373.6037903,0.04693723097,373.6037903,0.05439662188,373.6037903,0.05575904995,
373.3706055,0.04704095423,373.3706055,0.05437846109,373.3706055,0.05604855344,
373.1762695,0.04697042704,373.1762695,0.0543923676,373.1762695,0.05599925295,
372.9819336,0.0471807979,372.9819336,0.05444462225,372.9819336,0.05621168762,
372.7875671,0.04725822806,372.7875671,0.05439535901,372.7875671,0.05627724901,
372.5932312,0.04723750427,372.5932312,0.05444571003,372.5932312,0.05630489066,
372.3988953,0.04715494439,372.3988953,0.05440859124,372.3988953,0.05635000765,
372.2045288,0.04705136642,372.2045288,0.05442420021,372.2045288,0.05641317368,
371.971283,0.0471794419,371.971283,0.05454818904,371.971283,0.05658254772,
371.7769165,0.04724160582,371.7769165,0.05449744314,371.7769165,0.05654000118,
371.58255,0.04731973633,371.58255,0.05458569899,371.58255,0.05664477497,
371.3881531,0.04719193652,371.3881531,0.05464490876,371.3881531,0.05657060444,
371.1937561,0.04720045254,371.1937561,0.0546984598,371.1937561,0.0566230379,
370.9993896,0.04729153588,370.9993896,0.05468430743,370.9993896,0.05679712817,
370.8049622,0.04737103358,370.8049622,0.05490247533,370.8049622,0.05692176521,
370.5716553,0.04751260206,370.5716553,0.0550584197,370.5716553,0.05697701499,
370.3772583,0.04749796167,370.3772583,0.05511760712,370.3772583,0.05715579167,
370.1828613,0.04753007367,370.1828613,0.05512744933,370.1828613,0.05709845573,
369.9884033,0.04751968011,369.9884033,0.05521683395,369.9884033,0.05713860691,
369.7939758,0.0475403294,369.7939758,0.05522624031,369.7939758,0.05712136626,
369.5995483,0.04763951525,369.5995483,0.05518967286,369.5995483,0.05718201399,
369.4051208,0.04754076153,369.4051208,0.05517632887,369.4051208,0.05713500455,
369.1717834,0.04769030213,369.1717834,0.05521818623,369.1717834,0.05725194141,
368.9772949,0.04775663838,368.9772949,0.05522209406,368.9772949,0.05738126114,
368.7828674,0.04774199054,368.7828674,0.05519328639,368.7828674,0.05732220784,
368.5884094,0.04784500971,368.5884094,0.05516956747,368.5884094,0.05739355087,
368.3939209,0.04773985222,368.3939209,0.05515660718,368.3939209,0.05734905973,
368.1994934,0.0478708744,368.1994934,0.05515678227,368.1994934,0.057357952,
368.0049744,0.04778435081,368.0049744,0.05516036972,368.0049744,0.05746729672,
367.7716064,0.04760935903,367.7716064,0.05503876135,367.7716064,0.05725179613,
367.5770874,0.04748866335,367.5770874,0.05492820591,367.5770874,0.05715582147,
367.3825989,0.04746198282,367.3825989,0.05482528359,367.3825989,0.05703082308,
367.1881409,0.04739860445,367.1881409,0.05461625755,367.1881409,0.05702840164,
366.9935913,0.04726171866,366.9935913,0.05459791049,366.9935913,0.05694918334,
366.7990723,0.04713310301,366.7990723,0.05447913334,366.7990723,0.05679028481,
366.6045227,0.04713324457,366.6045227,0.0543185547,366.6045227,0.05668603629,
366.3711243,0.04693039507,366.3711243,0.05411079526,366.3711243,0.05647855625,
366.1766052,0.04702064395,366.1766052,0.05420779809,366.1766052,0.05645550415,
365.9820557,0.04679518566,365.9820557,0.05395559967,365.9820557,0.05618761852,
365.7875061,0.04647859186,365.7875061,0.05366007611,365.7875061,0.055895105,
365.5929871,0.04647288844,365.5929871,0.05351051688,365.5929871,0.05577214807,
365.3984375,0.04625318572,365.3984375,0.05330653861,365.3984375,0.05551950634,
365.2038574,0.0461159125,365.2038574,0.05298770964,365.2038574,0.05535410345,
364.9703979,0.04594391957,364.9703979,0.05277605727,364.9703979,0.05493190885,
364.7758179,0.04569100961,364.7758179,0.05258861184,364.7758179,0.05471055582,
364.5812073,0.04532955959,364.5812073,0.05216865614,364.5812073,0.05430728942,
364.3866577,0.04511316121,364.3866577,0.05201739073,364.3866577,0.05390817672,
364.1920471,0.04510173202,364.1920471,0.05177640542,364.1920471,0.05379354209,
363.997467,0.04479778931,363.997467,0.05154977366,363.997467,0.05355555192,
363.802887,0.04459528252,363.802887,0.05120849609,363.802887,0.05313109234,
363.5693665,0.04443642497,363.5693665,0.05083980784,363.5693665,0.05279283598,
363.3747559,0.04423769563,363.3747559,0.05041150749,363.3747559,0.05232861638,
363.1801147,0.04398308322,363.1801147,0.0501063019,363.1801147,0.05196682736,
362.9854736,0.04376240075,362.9854736,0.04986146465,362.9854736,0.05167297274,
362.790863,0.04348243028,362.790863,0.04959097132,362.790863,0.05133075267,
362.5962524,0.04302004725,362.5962524,0.04930248857,362.5962524,0.05093052238,
362.4015808,0.04279342666,362.4015808,0.04906726256,362.4015808,0.05074614286,
362.2069397,0.04225008935,362.2069397,0.04868813977,362.2069397,0.05024100468,
361.9733887,0.04184679314,361.9733887,0.04820919409,361.9733887,0.04977373034,
361.778717,0.0417233035,361.778717,0.04794666544,361.778717,0.04958731309,
361.5840454,0.0414054282,361.5840454,0.04759971052,361.5840454,0.04917132109,
361.3893738,0.04121044651,361.3893738,0.04731826484,361.3893738,0.04898380488,
361.1947021,0.04112204909,361.1947021,0.04710384458,361.1947021,0.04881191999,
361.0000305,0.04086098075,361.0000305,0.04677636176,361.0000305,0.0484174192,
360.8053589,0.04070532694,360.8053589,0.04650743306,360.8053589,0.04808489233,
360.5717163,0.04046303406,360.5717163,0.04629347101,360.5717163,0.0478268303,
360.3770142,0.04022181034,360.3770142,0.04594774917,360.3770142,0.04754772037,
360.1823425,0.04006003216,360.1823425,0.0457091555,360.1823425,0.04735247046,
359.9876404,0.03987067193,359.9876404,0.04545100406,359.9876404,0.0470196642,
359.7929077,0.03969943523,359.7929077,0.04518223554,359.7929077,0.04674874246,
359.598175,0.0395271033,359.598175,0.04490800947,359.598175,0.04655782878,
359.4034729,0.03958083317,359.4034729,0.0447896421,359.4034729,0.04646565765,
359.1697998,0.03950195387,359.1697998,0.04455492273,359.1697998,0.04615313187,
358.9750366,0.03947181627,358.9750366,0.04436316714,358.9750366,0.04606712237,
358.7803345,0.03936384991,358.7803345,0.04413217679,358.7803345,0.04583531246,
358.5855713,0.03917074203,358.5855713,0.04381949455,358.5855713,0.04567694664,
358.3908386,0.03883995488,358.3908386,0.04360722378,358.3908386,0.0453091003,
358.1960754,0.03855159506,358.1960754,0.043385759,358.1960754,0.0451704599,
358.0013123,0.03835873678,358.0013123,0.04322371259,358.0013123,0.04493648559,
357.8065796,0.03827140108,357.8065796,0.04317650199,357.8065796,0.04479942843,
357.5728149,0.0380279161,357.5728149,0.04290456697,357.5728149,0.04465543851,
357.3780823,0.03778948262,357.3780823,0.04273472726,357.3780823,0.04447573796,
357.1832581,0.03791254014,357.1832581,0.04269568622,357.1832581,0.04433323443,
356.9884644,0.03776545078,356.9884644,0.04246660694,356.9884644,0.04413796589,
356.7936707,0.03788443282,356.7936707,0.042478282,356.7936707,0.04406341165,
356.598877,0.03772287071,356.598877,0.04233757406,356.598877,0.04395194724,
356.4040833,0.03761146963,356.4040833,0.04234325141,356.4040833,0.04378344491,
356.1702881,0.03743090853,356.1702881,0.04205572605,356.1702881,0.04364938289,
355.9754639,0.03727676347,355.9754639,0.04193881527,355.9754639,0.04345687851,
355.7806702,0.03719345108,355.7806702,0.04190737009,355.7806702,0.04339494184,
355.5858459,0.03722123057,355.5858459,0.0418571122,355.5858459,0.04334236681,
355.3909912,0.03708937392,355.3909912,0.04168745503,355.3909912,0.0431759879,
355.1961365,0.03711300343,355.1961365,0.04157201201,355.1961365,0.04305734858,
355.0013123,0.03705393523,355.0013123,0.04161372036,355.0013123,0.04296186194,
354.806488,0.03692340106,354.806488,0.04143122956,354.806488,0.04284767807,
354.5726318,0.03684136644,354.5726318,0.04141519591,354.5726318,0.04269282892,
354.3777771,0.03685447201,354.3777771,0.04136231914,354.3777771,0.0426508747,
354.1829529,0.0367128402,354.1829529,0.04123996198,354.1829529,0.0425673537,
353.9880371,0.03661423177,353.9880371,0.04112776741,353.9880371,0.04239542037,
353.7931519,0.03637375683,353.7931519,0.04090824723,353.7931519,0.04219671339,
353.5982971,0.0363833569,353.5982971,0.04076227546,353.5982971,0.04215346649,
353.4034119,0.0362896882,353.4034119,0.04074763134,353.4034119,0.04207922518,
353.1695251,0.03630967066,353.1695251,0.04068733379,353.1695251,0.04186800122,
352.9746399,0.03631425649,352.9746399,0.04063178599,352.9746399,0.04193562269,
352.7797241,0.0361412093,352.7797241,0.04061305523,352.7797241,0.04178853333,
352.5848083,0.03612599149,352.5848083,0.04053651914,352.5848083,0.04176302627,
352.3898926,0.03606787324,352.3898926,0.04039359465,352.3898926,0.04158645496,
352.1949768,0.03602818772,352.1949768,0.04029835016,352.1949768,0.04159907624,
352.000061,0.03592132777,352.000061,0.04017947242,352.000061,0.04138404503,
351.8051147,0.03586604819,351.8051147,0.0401795283,351.8051147,0.04139836878,
351.5711975,0.03591797873,351.5711975,0.03992640227,351.5711975,0.04133191332,
351.3762512,0.03577462956,351.3762512,0.03972731531,351.3762512,0.04110329598,
351.1813049,0.03564464673,351.1813049,0.03944673017,351.1813049,0.04102351516,
350.9863892,0.03558044508,350.9863892,0.03933576494,350.9863892,0.04096161202,
350.7914124,0.03548815846,350.7914124,0.03912238777,350.7914124,0.04077493027,
350.5964355,0.03545930982,350.5964355,0.03895586357,350.5964355,0.04071709886,
350.4014587,0.03536606953,350.4014587,0.03886772692,350.4014587,0.04063775763,
350.2064514,0.03531378135,350.2064514,0.03864711151,350.2064514,0.04055794701,
349.9725037,0.0350660868,349.9725037,0.03829661757,349.9725037,0.04023620859,
349.7775269,0.03493937105,349.7775269,0.03810531273,349.7775269,0.04006281123,
349.58255,0.03491213173,349.58255,0.03796864301,349.58255,0.0400274992,
349.3875427,0.03480596468,349.3875427,0.03783370927,349.3875427,0.03996922821,
349.1925354,0.03463665769,349.1925354,0.03755473718,349.1925354,0.03964534774,
348.9975586,0.03453703225,348.9975586,0.03747402504,348.9975586,0.03958517313,
348.8025208,0.03453313559,348.8025208,0.03736968338,348.8025208,0.03949682415,
348.568512,0.03442529589,348.568512,0.03711536899,348.568512,0.03911120072,
348.3734741,0.03431440145,348.3734741,0.03688515723,348.3734741,0.03902475908,
348.1784363,0.03423686698,348.1784363,0.03689141572,348.1784363,0.03897118196,
347.983429,0.03414276615,347.983429,0.03666549176,347.983429,0.03877960891,
347.7883911,0.03391588479,347.7883911,0.03648940101,347.7883911,0.0385571681,
347.5933533,0.0339442119,347.5933533,0.03633750603,347.5933533,0.03843738139,
347.3982849,0.03381869197,347.3982849,0.03624187782,347.3982849,0.03828471527,
347.2032166,0.03351611272,347.2032166,0.03587200865,347.2032166,0.03794968501,
346.9691772,0.03320866078,346.9691772,0.0356018804,346.9691772,0.03760351241,
346.7740784,0.03310760111,346.7740784,0.03536090255,346.7740784,0.03741361201,
346.57901,0.03295590356,346.57901,0.03524566814,346.57901,0.03725980967,
346.3839722,0.03278421611,346.3839722,0.03500614688,346.3839722,0.03696973622,
346.1888733,0.03267937899,346.1888733,0.03482023999,346.1888733,0.03683043644,
345.9937744,0.03253779188,345.9937744,0.0345463641,345.9937744,0.03663817048,
345.7987061,0.03232792392,345.7987061,0.03437780216,345.7987061,0.03640156612,
345.6035767,0.03209672496,345.6035767,0.03414791822,345.6035767,0.03614174202,
345.3694763,0.03188325092,345.3694763,0.03393086046,345.3694763,0.03591679782,
345.1743469,0.03184341639,345.1743469,0.03377190977,345.1743469,0.03571718186,
344.9792175,0.03157182783,344.9792175,0.03346757218,344.9792175,0.03534680605,
344.7841492,0.03140695021,344.7841492,0.03333148733,344.7841492,0.03513420001,
344.5889893,0.03109736927,344.5889893,0.03317758814,344.5889893,0.03485255316,
344.3938599,0.03094086982,344.3938599,0.03293482214,344.3938599,0.0346583277,
344.1987,0.03093236312,344.1987,0.03290927038,344.1987,0.03459942713,
344.0036011,0.03069690429,344.0036011,0.03259334341,344.0036011,0.03434177116,
343.7694092,0.03051749803,343.7694092,0.03249162063,343.7694092,0.03409916535,
343.5742798,0.03039782308,343.5742798,0.03231947497,343.5742798,0.03387645259,
343.3791199,0.03035468236,343.3791199,0.03219018877,343.3791199,0.03363768384,
