Baseline 100%T,,Pyranine in 10M water in 70:30 1-butanol:acetonitrile,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
443.8087463,0.05482754484,443.8087463,0.005012616515,
443.5782471,0.05494351313,443.5782471,0.004932728596,
443.3861084,0.05496804044,443.3861084,0.004888352938,
443.1940308,0.05498804897,443.1940308,0.004896180704,
443.0018921,0.05576414242,443.0018921,0.004871808458,
442.8097534,0.05581209064,442.8097534,0.004832988139,
442.5791931,0.05585159361,442.5791931,0.0048364955,
442.3871155,0.05591038615,442.3871155,0.00478155585,
442.1949768,0.0559194833,442.1949768,0.004904348869,
442.0028381,0.05594719201,442.0028381,0.004937232006,
441.8106995,0.05604457483,441.8106995,0.004843118135,
441.5801086,0.05612775683,441.5801086,0.004891703837,
441.38797,0.05618879572,441.38797,0.004938750528,
441.1957703,0.05626401678,441.1957703,0.005024950486,
441.0035706,0.05559735,441.0035706,0.005013244692,
440.8114014,0.05559255183,440.8114014,0.005202012137,
440.5807495,0.05564307049,440.5807495,0.005240524653,
440.3885193,0.05562385917,440.3885193,0.005381399766,
440.1963196,0.05567011237,440.1963196,0.005427398719,
440.0041504,0.05567014217,440.0041504,0.005565896165,
439.8119202,0.05566266924,439.8119202,0.005688622128,
439.5812073,0.05571101978,439.5812073,0.005741893314,
439.3889771,0.05571263656,439.3889771,0.005896890536,
439.1967468,0.05567014217,439.1967468,0.006040603854,
439.0045166,0.05571878701,439.0045166,0.006015327293,
438.8122253,0.05570369214,438.8122253,0.006137760356,
438.581543,0.05568612367,438.581543,0.006224960089,
438.3893127,0.05570101365,438.3893127,0.006248725578,
438.1970215,0.05570816249,438.1970215,0.006342855748,
438.0046692,0.05571596324,438.0046692,0.006362057291,
437.8123779,0.05573061854,437.8123779,0.00645093061,
437.581665,0.05584202707,437.581665,0.006436401978,
437.3893127,0.05585671589,437.3893127,0.006476863287,
437.1970215,0.05593355745,437.1970215,0.006440579426,
437.0047607,0.05595684797,437.0047607,0.006450563204,
436.7739563,0.05604675785,436.7739563,0.006431515329,
436.5815735,0.05613217503,436.5815735,0.006451824214,
436.3892517,0.05623735115,436.3892517,0.006426681299,
436.1969299,0.0562752448,436.1969299,0.006422871724,
436.0045471,0.05638452247,436.0045471,0.006521874573,
435.8121948,0.05644126609,435.8121948,0.006543633062,
435.5813293,0.05649639294,435.5813293,0.006635408849,
435.3889465,0.05655394495,435.3889465,0.006723680999,
435.1965942,0.05665441602,435.1965942,0.00672149891,
435.0042114,0.05670741946,435.0042114,0.006734512746,
434.8117981,0.05677131191,434.8117981,0.006740033627,
434.5809631,0.05687924102,434.5809631,0.006721025798,
434.3885193,0.05686431006,434.3885193,0.006727151573,
434.1961365,0.05696075037,434.1961365,0.006675783545,
434.0037231,0.05692855269,434.0037231,0.006640665699,
433.8112793,0.05693501607,433.8112793,0.0065205344,
433.5803528,0.05697666109,433.5803528,0.006512913853,
433.3879089,0.05686014891,433.3879089,0.00657803379,
433.1954346,0.05673544109,433.1954346,0.006768270861,
433.0030518,0.05668370426,433.0030518,0.006894598715,
432.8105774,0.05658063293,432.8105774,0.007218237966,
432.5795593,0.05647664145,432.5795593,0.007513778284,
432.3871155,0.05651753396,432.3871155,0.007468506228,
432.1946411,0.05637037382,432.1946411,0.007782532834,
432.0021667,0.05637927726,432.0021667,0.007890334353,
431.8096313,0.05638829619,431.8096313,0.007901378907,
431.5786438,0.05631638318,431.5786438,0.008249961771,
431.3861389,0.05638643727,431.3861389,0.008321648464,
431.193634,0.05640144274,431.193634,0.008498317562,
431.0011292,0.0564224571,431.0011292,0.008685806766,
430.8085938,0.05648961291,430.8085938,0.008893906139,
430.5775757,0.05648807809,430.5775757,0.009178136475,
430.3849792,0.05647917464,430.3849792,0.009445647709,
430.1924438,0.05656633154,430.1924438,0.009628385305,
429.999939,0.05651016161,429.999939,0.009865825996,
429.8073425,0.05653861538,429.8073425,0.01008201577,
429.5762634,0.05654913932,429.5762634,0.01044282783,
429.383667,0.0565914847,429.383667,0.01061367709,
429.1910706,0.05654793233,429.1910706,0.01100599393,
428.9985046,0.0566092357,428.9985046,0.01131212059,
428.8059082,0.05658959597,428.8059082,0.0115912389,
428.5747375,0.05667004734,428.5747375,0.01174051967,
428.3821106,0.05662855133,428.3821106,0.01208783314,
428.1895447,0.05663524568,428.1895447,0.01245066244,
427.9969177,0.05740483478,427.9969177,0.01287381351,
427.8042908,0.05748860165,427.8042908,0.01332652383,
427.6116333,0.05746085569,427.6116333,0.01382978447,
427.3804932,0.05748945847,427.3804932,0.0142327752,
427.1878662,0.05751215294,427.1878662,0.01459622383,
426.9952087,0.05752078071,426.9952087,0.01503679901,
426.8025208,0.05756768212,426.8025208,0.01552208606,
426.6098938,0.05756567419,426.6098938,0.01630778052,
426.3786316,0.05758358538,426.3786316,0.01704697497,
426.1860046,0.05760066956,426.1860046,0.01765589789,
425.9932861,0.05767063424,425.9932861,0.01830622926,
425.8006287,0.0576463677,425.8006287,0.01912486926,
425.6078796,0.05769186094,425.6078796,0.01976442896,
425.3766174,0.05772674829,425.3766174,0.02077529579,
425.1838989,0.05774717778,425.1838989,0.02150924504,
424.9911804,0.05772500485,424.9911804,0.02224024385,
424.7984619,0.05776063353,424.7984619,0.02302231081,
424.6057434,0.05777346343,424.6057434,0.02401215397,
424.3744202,0.05784343183,424.3744202,0.02516809478,
424.1816406,0.05784665421,424.1816406,0.02631722018,
423.9889221,0.05788034201,423.9889221,0.02729975246,
423.7961426,0.05784050375,423.7961426,0.02817956544,
423.6033936,0.05790684372,423.6033936,0.02887955494,
423.410675,0.05790403113,423.410675,0.02988326922,
423.1792908,0.05790403113,423.1792908,0.03118772618,
422.9865112,0.05790906027,422.9865112,0.03277925029,
422.7937012,0.05792029947,422.7937012,0.03419667482,
422.6008911,0.05795904994,422.6008911,0.0351951085,
422.4081116,0.05783544481,422.4081116,0.03636424243,
422.1766968,0.05791047961,422.1766968,0.0377452895,
421.9838867,0.05792878941,421.9838867,0.03872764483,
421.7910767,0.05800579116,421.7910767,0.04032010958,
421.5982361,0.05805461109,421.5982361,0.04201377556,
421.405365,0.0581481792,421.405365,0.04354589432,
421.1739502,0.05814788118,421.1739502,0.04527809843,
420.9811096,0.05739461258,420.9811096,0.04685905203,
420.7882385,0.05740793794,420.7882385,0.04863877222,
420.5953674,0.05738829076,420.5953674,0.05056634545,
420.4025269,0.05739281327,420.4025269,0.05244812369,
420.2096252,0.05743095279,420.2096252,0.05407936499,
419.9781494,0.05744563788,419.9781494,0.05612860993,
419.7853088,0.05746620148,419.7853088,0.0581737794,
419.5923767,0.05748352036,419.5923767,0.06022080407,
419.3995056,0.05748065189,419.3995056,0.06269074231,
419.206543,0.0574664399,419.206543,0.06511712819,
418.9750977,0.05749566481,418.9750977,0.06746771932,
418.7821045,0.05749176443,418.7821045,0.06926202774,
418.5892029,0.05749604851,418.5892029,0.07128454,
418.3962402,0.05758559331,418.3962402,0.07341171801,
418.2033081,0.05755633488,418.2033081,0.07608038187,
418.0103455,0.05755166337,418.0103455,0.07971677184,
417.7788086,0.05761716142,417.7788086,0.08300699294,
417.5858459,0.05760235339,417.5858459,0.08552583307,
417.3928833,0.05756014585,417.3928833,0.0880195573,
417.1998596,0.05758541822,417.1998596,0.09079581499,
417.006897,0.05760829523,417.006897,0.09326885641,
416.7752991,0.05760040134,416.7752991,0.09831338376,
416.5822754,0.05762721226,416.5822754,0.1018571854,
416.3893127,0.05756756663,416.3893127,0.1051413417,
416.1962891,0.05763912573,416.1962891,0.1083627045,
416.0032654,0.05762186274,416.0032654,0.1122390702,
415.8102112,0.05770099908,415.8102112,0.1154694706,
415.5786133,0.05766685307,415.5786133,0.121101357,
415.3855896,0.05769484863,415.3855896,0.1245723143,
415.1925354,0.05776098743,415.1925354,0.1281479001,
414.9994812,0.05771693215,414.9994812,0.1316877156,
414.8063965,0.0577518791,414.8063965,0.1357498467,
414.5747681,0.05776101723,414.5747681,0.1407170445,
414.3816833,0.0578234382,414.3816833,0.1461736858,
414.1885986,0.05783535913,414.1885986,0.1504969597,
413.9955139,0.05781447887,413.9955139,0.1542132497,
413.8024597,0.05780643597,413.8024597,0.157744661,
413.6093445,0.05784280971,413.6093445,0.1614601463,
413.377655,0.05784881487,413.377655,0.166644603,
413.1844788,0.05788252875,413.1844788,0.1723398417,
412.9913635,0.05792662874,412.9913635,0.1784573942,
412.7982788,0.05789619312,412.7982788,0.1829533726,
412.6051636,0.0579206869,412.6051636,0.1870167702,
412.3733521,0.05796384439,412.3733521,0.1922928244,
412.1802368,0.05797354504,412.1802368,0.1966978312,
411.9870911,0.05791991577,411.9870911,0.2021131068,
411.7939148,0.05795881525,411.7939148,0.2086124271,
411.6008301,0.05800416693,411.6008301,0.214005053,
411.4076233,0.05798360333,411.4076233,0.2186028808,
411.1758728,0.05802916363,411.1758728,0.2244373858,
410.9826355,0.05801108852,410.9826355,0.2291215956,
410.7894287,0.05808153749,410.7894287,0.2342761159,
410.5962219,0.05804931372,410.5962219,0.2398442924,
410.4030762,0.05813950673,410.4030762,0.2442768663,
410.2098694,0.05810571089,410.2098694,0.2486035973,
409.9779663,0.05807274953,409.9779663,0.2538726032,
409.7848206,0.05802339688,409.7848206,0.2597225904,
409.5915527,0.05807121098,409.5915527,0.2639846802,
409.3983154,0.05797325075,409.3983154,0.2701205909,
409.2051086,0.05796993524,409.2051086,0.2745007277,
408.9732056,0.05801996216,408.9732056,0.2786544561,
408.7799377,0.05804321915,408.7799377,0.2820371091,
408.586731,0.05798041075,408.586731,0.2859707773,
408.3934326,0.05801478773,408.3934326,0.2898257077,
408.2001648,0.05803111941,408.2001648,0.2952932119,
408.0069275,0.05804617703,408.0069275,0.2997444868,
407.7749634,0.05797331035,407.7749634,0.303811878,
407.5817261,0.05799505487,407.5817261,0.3064822555,
407.3883972,0.05801342428,407.3883972,0.3094672561,
407.1950989,0.05807067826,407.1950989,0.3121277392,
407.00177,0.05805126578,407.00177,0.3155881464,
406.8084412,0.05801809952,406.8084412,0.3190745413,
406.5764771,0.05806550011,406.5764771,0.3218716979,
406.3831177,0.05811610073,406.3831177,0.3240522146,
406.1897888,0.05804233253,406.1897888,0.3260523975,
405.9964905,0.0581058301,405.9964905,0.3277201951,
405.8031311,0.05809325352,405.8031311,0.3294327259,
405.6097717,0.05813119188,405.6097717,0.3307653368,
405.3777771,0.05809008703,405.3777771,0.3318973184,
405.1843872,0.05809792876,405.1843872,0.3325171769,
404.9909973,0.05812509358,404.9909973,0.3332056999,
404.7976685,0.05813746527,404.7976685,0.3336452246,
404.604248,0.05814220011,404.604248,0.3338044882,
404.3722229,0.05809097737,404.3722229,0.3335033655,
404.178833,0.05807328224,404.178833,0.3331018388,
403.9854431,0.05805804208,403.9854431,0.3325971365,
403.7920227,0.05803147331,403.7920227,0.3318839371,
403.5986023,0.05800398812,403.5986023,0.3308457136,
403.4051514,0.05796748027,403.4051514,0.3297301233,
403.1730652,0.05792435259,403.1730652,0.3270951211,
402.9796143,0.05791207775,402.9796143,0.325306654,
402.7861633,0.05789702386,402.7861633,0.3234985769,
402.5927124,0.05777763575,402.5927124,0.3218530118,
402.399292,0.05793849379,402.399292,0.3192943931,
402.2058105,0.05784934759,402.2058105,0.3174385428,
401.9736633,0.05776985735,401.9736633,0.3131051362,
401.7802124,0.05775315315,401.7802124,0.3095808625,
401.586731,0.05776681378,401.586731,0.3064844012,
401.3932495,0.05772609636,401.3932495,0.3034053743,
401.1997681,0.05769925192,401.1997681,0.299847424,
401.0062561,0.05771270394,401.0062561,0.2963162661,
400.7740479,0.05772929266,400.7740479,0.2915431559,
400.5805359,0.05769372359,400.5805359,0.2877339125,
400.3870239,0.05767646059,400.3870239,0.2844823599,
400.1935425,0.05774239078,400.1935425,0.2811266482,
400,0.05763939023,400,0.2774243355,
399.8064575,0.05761716142,399.8064575,0.273241818,
399.5742188,0.05757312104,399.5742188,0.2677480876,
399.3806763,0.05758494511,399.3806763,0.2634977698,
399.1871033,0.0575434193,399.1871033,0.2600622773,
398.9935303,0.0575000681,398.9935303,0.2571110725,
398.8000183,0.05746437237,398.8000183,0.2538671196,
398.6064453,0.05742841214,398.6064453,0.2502571642,
398.3741455,0.05736297369,398.3741455,0.2449869215,
398.1805725,0.05738008022,398.1805725,0.2399768382,
397.986969,0.05739231035,397.986969,0.2360943258,
397.793396,0.05727763847,397.793396,0.2331399322,
397.5997925,0.05724972859,397.5997925,0.2299781591,
397.4061584,0.05726316571,397.4061584,0.2264672667,
397.1738281,0.0572210215,397.1738281,0.2227290124,
396.9801941,0.05714911968,396.9801941,0.2184026092,
396.7865906,0.05712281168,396.7865906,0.2145764232,
396.5929565,0.05707031861,396.5929565,0.2117169946,
396.3993225,0.05706261471,396.3993225,0.2088088989,
396.205719,0.05707203224,396.205719,0.2055042088,
395.9732971,0.05704534426,395.9732971,0.2026430219,
395.7796631,0.0570105128,395.7796631,0.1998364031,
395.5859985,0.05699661002,395.5859985,0.197614789,
395.3923035,0.05706199631,395.3923035,0.1957051456,
395.1986389,0.05703409761,395.1986389,0.1940444857,
395.0049744,0.05701851472,395.0049744,0.1922340691,
394.7725525,0.05697244033,394.7725525,0.1902448982,
394.5788269,0.0570255667,394.5788269,0.1879858673,
394.3851318,0.05694788322,394.3851318,0.1864136606,
394.1914368,0.05692076311,394.1914368,0.1852661967,
393.9977417,0.05690739304,393.9977417,0.1841367036,
393.8039856,0.05687811971,393.8039856,0.183107242,
393.5715332,0.05683138222,393.5715332,0.1818369776,
393.3778076,0.0567997843,393.3778076,0.1807029396,
393.1840515,0.0567125231,393.1840515,0.1799815744,
392.9903564,0.05675228685,392.9903564,0.1794968992,
392.7966003,0.05669883639,392.7966003,0.1792232394,
392.6028442,0.05666019768,392.6028442,0.1791133434,
392.4090576,0.05669986829,392.4090576,0.1789978594,
392.1765442,0.05673022196,392.1765442,0.1789143384,
391.9827881,0.0567792505,391.9827881,0.1789131314,
391.7890015,0.05674963072,391.7890015,0.1792376339,
391.5952148,0.05669025332,391.5952148,0.1795649529,
391.4014587,0.05670851097,391.4014587,0.1799512506,
391.2076416,0.05657399818,391.2076416,0.1806084067,
390.9750671,0.05652487278,390.9750671,0.1814394146,
390.7812805,0.05647012591,390.7812805,0.1822761893,
390.5874329,0.05645458773,390.5874329,0.1831465811,
390.3936157,0.05640329793,390.3936157,0.1840084046,
390.1997986,0.05642879382,390.1997986,0.1849020869,
390.0059509,0.05636963621,390.0059509,0.1862385422,
389.7733459,0.05633450672,389.7733459,0.1876147687,
389.5795288,0.05632634461,389.5795288,0.1893542856,
389.3856506,0.05634001642,389.3856506,0.190546751,
389.191803,0.05625959858,389.191803,0.1918142587,
388.9979553,0.05631089956,388.9979553,0.1929637343,
388.8041077,0.05629428104,388.8041077,0.1942460239,
388.5714111,0.0562822558,388.5714111,0.1959711015,
388.3775635,0.05623331293,388.3775635,0.1980026513,
388.1836853,0.05623611435,388.1836853,0.1997735351,
387.9897461,0.056271974,387.9897461,0.2010628432,
387.7958984,0.05630851537,387.7958984,0.2021861672,
387.6019592,0.05629687384,387.6019592,0.2037101388,
387.4080505,0.0562710315,387.4080505,0.2051044703,
387.175354,0.05623708665,387.175354,0.2073261142,
386.9814148,0.05630031973,386.9814148,0.2092305422,
386.7875061,0.05626557767,386.7875061,0.2109903395,
386.5935669,0.05619566143,386.5935669,0.2125674933,
386.3996277,0.0562781617,386.3996277,0.2138626724,
386.2056885,0.05626605079,386.2056885,0.2154189944,
385.9729004,0.05623514205,385.9729004,0.2173587233,
385.7789612,0.05628853291,385.7789612,0.2188737392,
385.585022,0.05630883947,385.585022,0.2200683206,
385.3910522,0.05629761145,385.3910522,0.2211498618,
385.197052,0.05629150942,385.197052,0.2223892212,
385.0030823,0.05633718893,385.0030823,0.223677367,
384.809082,0.05636512861,384.809082,0.2247087359,
384.5762939,0.05643955618,384.5762939,0.2260491252,
384.3822937,0.0564862825,384.3822937,0.2268783897,
384.1882629,0.05651393533,384.1882629,0.2274541557,
383.9942932,0.05651461333,383.9942932,0.2280232906,
383.8002625,0.0566489622,383.8002625,0.2286978215,
383.6062317,0.05663701519,383.6062317,0.2291708738,
383.3733826,0.05672957376,383.3733826,0.2299240977,
383.1793518,0.05673865601,383.1793518,0.2304441482,
382.985321,0.05675588548,382.985321,0.2306018472,
382.7912598,0.0567907542,382.7912598,0.230757758,
382.5971985,0.05689302087,382.5971985,0.2309076935,
382.4031677,0.05695307627,382.4031677,0.2309353501,
382.2090759,0.0570015423,382.2090759,0.2309252173,
381.9762268,0.05712198466,381.9762268,0.2308542132,
381.782135,0.05714985728,381.782135,0.230664894,
381.5880127,0.05726275221,381.5880127,0.2303902954,
381.3939514,0.05737585574,381.3939514,0.2299843132,
381.1998291,0.0574410297,381.1998291,0.2297363728,
381.0057678,0.057510674,381.0057678,0.2292436659,
380.7728271,0.05768846348,380.7728271,0.2285625041,
380.5787048,0.05779020116,380.5787048,0.2281311303,
380.3845825,0.05787865445,380.3845825,0.2275595814,
380.1904602,0.05795748159,380.1904602,0.2270706147,
379.9963379,0.058141727,379.9963379,0.2262956351,
379.8021851,0.05830177292,379.8021851,0.2254893184,
379.6080627,0.05838778242,379.6080627,0.2247531712,
379.375061,0.05853464827,379.375061,0.2240327746,
379.1809082,0.05865999311,379.1809082,0.2235903293,
378.9867249,0.05874506757,378.9867249,0.2231808007,
378.792572,0.0588981621,378.792572,0.2226175368,
378.5984192,0.05902376026,378.5984192,0.2222471684,
378.4042358,0.05928844586,378.4042358,0.2215852439,
378.1712036,0.05942175537,378.1712036,0.2212192565,
377.9770203,0.0595859848,377.9770203,0.2208231837,
377.7828064,0.05976777151,377.7828064,0.2205324471,
377.588623,0.05982492864,377.588623,0.2203197479,
377.3944092,0.06002090126,377.3944092,0.2199976444,
377.2001953,0.06016002595,377.2001953,0.2196785361,
377.0059814,0.06032917649,377.0059814,0.2192278057,
376.7728882,0.06036769599,376.7728882,0.2190926969,
376.5787048,0.0605051741,376.5787048,0.2189189345,
376.3844604,0.06062412262,376.3844604,0.2186739296,
376.1901855,0.06061730906,376.1901855,0.2187563479,
375.9959412,0.05998595059,375.9959412,0.2183065712,
375.8016968,0.0602642782,375.8016968,0.2182680964,
375.6074524,0.06030597538,375.6074524,0.2182693034,
375.3743286,0.06042299792,375.3743286,0.2182678878,
375.1800537,0.0604874976,375.1800537,0.2183803469,
374.9857788,0.06065213308,374.9857788,0.2184805572,
374.7915039,0.06075689197,374.7915039,0.2186935842,
374.5971985,0.0608603023,374.5971985,0.2187867612,
374.4028625,0.06095483527,374.4028625,0.2189403176,
374.2086182,0.06092579663,374.2086182,0.2191245556,
373.9754333,0.06104462221,373.9754333,0.2192477435,
373.7811279,0.06115567312,373.7811279,0.2195135951,
373.5868225,0.06115463004,373.5868225,0.219785139,
373.3924866,0.06125661731,373.3924866,0.2200992703,
373.1981506,0.061449036,373.1981506,0.2203101218,
373.0038147,0.06148887798,373.0038147,0.2204253078,
372.7706299,0.06157260016,372.7706299,0.2209218442,
372.5762634,0.06159741804,372.5762634,0.2211286575,
372.3818665,0.06182171404,372.3818665,0.221261695,
372.1875305,0.06189806387,372.1875305,0.2217934728,
371.9931946,0.06210558116,371.9931946,0.2221975625,
371.7988281,0.06234014779,371.7988281,0.2222909629,
371.6044312,0.06244441867,371.6044312,0.222622335,
371.3711548,0.06249496341,371.3711548,0.2232536823,
371.1767883,0.06259670109,371.1767883,0.2234617919,
370.9823914,0.06271778047,370.9823914,0.2240402848,
370.7879639,0.06287433952,370.7879639,0.2241404504,
370.5935974,0.06298673153,370.5935974,0.2245286256,
370.3992004,0.0629978627,370.3992004,0.2248147577,
370.2047729,0.0630807355,370.2047729,0.2250974625,
369.9714661,0.06317407638,369.9714661,0.2254821807,
369.7770081,0.06324028224,369.7770081,0.2259350121,
369.5826111,0.06333383173,369.5826111,0.226072222,
369.3881531,0.06339226663,369.3881531,0.2263503373,
369.1936951,0.06355794519,369.1936951,0.2264874578,
368.9992981,0.06363892555,368.9992981,0.2266089618,
368.8048401,0.06367893517,368.8048401,0.226722911,
368.5714417,0.06391561776,368.5714417,0.2268195599,
368.3770142,0.06399350613,368.3770142,0.2268265486,
368.1825256,0.06419271976,368.1825256,0.2266936004,
367.9880371,0.06425355375,367.9880371,0.2265673131,
367.7935486,0.06431812048,367.7935486,0.2265068293,
367.5990295,0.06447862834,367.5990295,0.2261844128,
367.4045715,0.06455466896,367.4045715,0.225844264,
367.1711426,0.06478434056,367.1711426,0.2250913382,
366.9766235,0.06492235512,366.9766235,0.2243428677,
366.7821655,0.06504041702,366.7821655,0.2235974371,
366.587616,0.06510233134,366.587616,0.2228185982,
366.3930664,0.06522049755,366.3930664,0.2217503786,
366.1985779,0.06531336904,366.1985779,0.2207781523,
366.0040283,0.06539849192,366.0040283,0.2193910033,
365.7705688,0.06552125514,365.7705688,0.2178924084,
365.5760193,0.06565640122,365.5760193,0.2165426016,
365.3814697,0.0656921193,365.3814697,0.2153202146,
365.1869202,0.06580547988,365.1869202,0.213569656,
364.9923706,0.06672903895,364.9923706,0.2121759802,
364.79776,0.06687295437,364.79776,0.2100591809,
364.6032104,0.06688445807,364.6032104,0.2081229985,
364.3697205,0.06702277809,364.3697205,0.2062097192,
364.1751404,0.06716748327,364.1751404,0.2045758963,
363.9805298,0.06714394689,363.9805298,0.2028148025,
363.7859192,0.06720843166,363.7859192,0.2006635964,
363.5913696,0.06726717949,363.5913696,0.1979782432,
363.3967285,0.0673424378,363.3967285,0.1950282902,
363.2021179,0.06742139906,363.2021179,0.1930449605,
363.0074768,0.06744365394,363.0074768,0.1915984899,
362.7739563,0.06751604378,362.7739563,0.1898256093,
362.5792847,0.06748559326,362.5792847,0.1884517968,
362.3846741,0.06757930666,362.3846741,0.1868872643,
362.190033,0.06777240336,362.190033,0.1847121716,
361.9953613,0.06789599359,361.9953613,0.1826754361,
361.8007202,0.06794881076,361.8007202,0.1809572279,
361.6060791,0.06798159331,361.6060791,0.1791249663,
361.372467,0.06799782068,361.372467,0.176566273,
361.1777954,0.06800587475,361.1777954,0.1749263853,
360.9830933,0.068081595,360.9830933,0.1728076935,
360.7884521,0.06807678193,360.7884521,0.1710744351,
360.59375,0.06812886149,360.59375,0.1695836335,
360.3990784,0.06825167686,360.3990784,0.1681285352,
360.2043457,0.06830184162,360.2043457,0.1664391011,
359.9707031,0.0683381632,359.9707031,0.1644782275,
359.7760315,0.06839391589,359.7760315,0.1623645574,
359.5812988,0.06838373095,359.5812988,0.1606835574,
359.3865662,0.06837506592,359.3865662,0.1593470722,
359.191864,0.06843145937,359.191864,0.1581027359,
358.9971313,0.06839954853,358.9971313,0.1569458842,
358.8023682,0.06845285743,358.8023682,0.1557042152,
358.6076355,0.06851422787,358.6076355,0.1543697119,
358.3739319,0.06862126291,358.3739319,0.1529915333,
358.1791992,0.06865176558,358.1791992,0.1522177756,
357.9844055,0.06878100336,357.9844055,0.1514949799,
357.7896423,0.0689316988,357.7896423,0.1506455392,
357.5948792,0.06898133457,357.5948792,0.1498557478,
357.400116,0.06915692985,357.400116,0.1486804485,
357.2053223,0.06911835074,357.2053223,0.1473237127,
356.9715576,0.0691691339,356.9715576,0.1460376084,
356.7767944,0.06920814514,356.7767944,0.1451164335,
356.5819702,0.06923606992,356.5819702,0.144392252,
356.387207,0.06921336055,356.387207,0.1436122358,
356.1923523,0.06934717298,356.1923523,0.1428947002,
355.9975586,0.06946200877,355.9975586,0.1420162916,
355.8027344,0.06952309608,355.8027344,0.1412841082,
355.5689392,0.06960494816,355.5689392,0.1406128407,
355.374115,0.06958975643,355.374115,0.1399602592,
355.1792908,0.06965991855,355.1792908,0.1392447501,
354.984436,0.06976723671,354.984436,0.1386590451,
354.7896118,0.0698704198,354.7896118,0.1378530264,
354.5947266,0.06989577413,354.5947266,0.1374130547,
354.3999023,0.06989407539,354.3999023,0.1369771957,
354.2050476,0.06992183626,354.2050476,0.1366849244,
353.9711609,0.06922411174,353.9711609,0.135924682,
353.7763367,0.06932673603,353.7763367,0.1354003847,
353.5814209,0.06940951943,353.5814209,0.134713009,
353.3865356,0.06952401251,353.3865356,0.1340472549,
353.1916504,0.06947297603,353.1916504,0.1336009204,
352.9967346,0.06951699406,352.9967346,0.133180365,
352.8018494,0.06957526505,352.8018494,0.1328290552,
352.6069336,0.0696016103,352.6069336,0.1323314458,
352.3730164,0.06973483413,352.3730164,0.1316822022,
352.1781311,0.06979231536,352.1781311,0.130935058,
351.9832153,0.0698665604,351.9832153,0.1304114759,
351.788269,0.06988139451,351.788269,0.1299510151,
351.5933228,0.06996632367,351.5933228,0.1294040233,
351.398407,0.07001081854,351.398407,0.1288217902,
351.2034607,0.07002481073,351.2034607,0.1282663047,
350.9695129,0.07012218237,350.9695129,0.1274302304,
350.7745361,0.07019169629,350.7745361,0.126767993,
350.5795898,0.07023919374,350.5795898,0.1262663603,
350.384613,0.07033013552,350.384613,0.125679329,
350.1896362,0.07032943517,350.1896362,0.1249785349,
349.9946594,0.07034254819,349.9946594,0.1243482456,
349.7996826,0.07049944997,349.7996826,0.1232251897,
349.6047058,0.07050983608,349.6047058,0.1225554645,
349.370697,0.07059656084,349.370697,0.1216622964,
349.1757202,0.07068937272,349.1757202,0.1208834872,
348.9806824,0.07074475288,348.9806824,0.1200482473,
348.7857056,0.07080297917,348.7857056,0.1190791354,
348.5906677,0.07082028687,348.5906677,0.1178294867,
348.3956299,0.0707911253,348.3956299,0.1166033,
348.2006531,0.07090268284,348.2006531,0.1154850051,
348.0056152,0.0709425509,348.0056152,0.1145705581,
347.7715454,0.07103137672,347.7715454,0.1132872626,
347.5765381,0.07109969854,347.5765381,0.1122034043,
347.3814392,0.07119554281,347.3814392,0.1109317169,
347.1864014,0.07120926678,347.1864014,0.1093325093,
346.9913635,0.07209788263,346.9913635,0.1081383824,
346.7962646,0.07217851281,346.7962646,0.1069646478,
346.6011963,0.0722682327,346.6011963,0.1057466865,
346.4061584,0.07240032405,346.4061584,0.1043039188,
346.1720276,0.07246223092,346.1720276,0.1027595252,
345.9769897,0.07256314158,345.9769897,0.1013070196,
345.7818604,0.07264361531,345.7818604,0.1001317203,
345.5867615,0.07264146954,345.5867615,0.09907597303,
345.3916626,0.07278818637,345.3916626,0.09783537686,
345.1965332,0.07285614312,345.1965332,0.09662942588,
345.0014343,0.07203285396,345.0014343,0.09544535726,
344.8063354,0.07220216841,344.8063354,0.09370745718,
344.5721741,0.0721462369,344.5721741,0.09245450795,
344.3770752,0.0721719414,344.3770752,0.09150082618,
344.1819153,0.07227333635,344.1819153,0.09055382013,
343.9867554,0.07239943743,343.9867554,0.0894747898,
343.7916565,0.07233855873,343.7916565,0.08829785883,
343.5964661,0.07239222527,343.5964661,0.0868197456,
343.4013367,0.07243488729,343.4013367,0.08518917114,
343.2061462,0.07252994925,343.2061462,0.08403295279,
342.9719543,0.07252719998,342.9719543,0.08303598315,
342.776825,0.07252915949,342.776825,0.08211074024,
342.5816345,0.07260839641,342.5816345,0.0811900571,
342.3864441,0.07262057066,342.3864441,0.08014251292,
342.1912537,0.07267302275,342.1912537,0.07886151969,
341.9960632,0.07283146679,341.9960632,0.07783523202,
341.8008728,0.07281851768,341.8008728,0.07708932459,
341.6056519,0.07292114198,341.6056519,0.07635595649,
341.3714294,0.07298272103,341.3714294,0.07528178394,
341.1762085,0.07300271839,341.1762085,0.07444067299,
340.9809875,0.07316413522,340.9809875,0.07346818596,
340.7857666,0.07311662287,340.7857666,0.07278861851,
340.5905151,0.07324869931,340.5905151,0.0720865801,
340.3953247,0.07332225144,340.3953247,0.07143818587,
340.2000732,0.07345276326,340.2000732,0.07052472234,
340.0048218,0.07341051847,340.0048218,0.0700044632,
339.7705383,0.07349405438,339.7705383,0.06893048435,
