Pyranine in acetonitrile 1st run,,Pyranine in acetonitrile 2nd run 5 min sonication,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
343.7694092,0.03140767291,343.7694092,0.05282692239,
343.5742798,0.03116261028,343.5742798,0.05241590738,
343.3791199,0.03096057847,343.3791199,0.05201821029,
343.18396,0.03074166179,343.18396,0.05161720142,
342.9888,0.03047459386,342.9888,0.05127394572,
342.7936096,0.03038541414,342.7936096,0.05095896125,
342.5984192,0.0300670173,342.5984192,0.05059374124,
342.4032593,0.02998016775,342.4032593,0.05048469082,
342.1690063,0.02970145456,342.1690063,0.05001857504,
341.9738464,0.02930495888,341.9738464,0.0496734716,
341.778656,0.02885584533,341.778656,0.04936686903,
341.5834351,0.02858741954,341.5834351,0.04891553894,
341.3882446,0.0283976905,341.3882446,0.04878393933,
341.1930237,0.02824417502,341.1930237,0.04871307313,
340.9977722,0.02792894654,340.9977722,0.04834368825,
340.8025818,0.02768542431,340.8025818,0.0480273813,
340.5682678,0.02732001245,340.5682678,0.04773280025,
340.3730469,0.02723621763,340.3730469,0.04761334509,
340.1778259,0.02694389038,340.1778259,0.04738584533,
339.9825745,0.02688478865,339.9825745,0.04715754092,
339.7872925,0.02652194723,339.7872925,0.04691548645,
339.5920715,0.02623950318,339.5920715,0.04658900574,
339.3967896,0.02614591084,339.3967896,0.0463100858,
339.2015381,0.0258784648,339.2015381,0.04617636651,
339.0062866,0.02570186183,339.0062866,0.04607687891,
338.7719116,0.02539223246,338.7719116,0.04563660175,
338.5766602,0.02511962876,338.5766602,0.04528418928,
338.3813477,0.02485610358,338.3813477,0.04498684034,
338.1860657,0.02472592145,338.1860657,0.04446994513,
337.9907532,0.02456597611,337.9907532,0.044236321,
337.7954407,0.02444749326,337.7954407,0.04396881908,
337.6001587,0.02427533083,337.6001587,0.04353141412,
337.4048767,0.02415027656,337.4048767,0.04332666472,
337.1704407,0.02379345708,337.1704407,0.0430020988,
336.9751587,0.02373035252,336.9751587,0.04285622388,
336.7798157,0.02343646809,336.7798157,0.04259325191,
336.5844727,0.02341540344,336.5844727,0.04244890809,
336.3891296,0.02330744825,336.3891296,0.04231243581,
336.1937561,0.02326426841,336.1937561,0.04220823571,
335.9984436,0.02305954322,335.9984436,0.0420114398,
335.8030701,0.02294198796,335.8030701,0.0419174917,
335.5686646,0.02277320437,335.5686646,0.04172811657,
335.373291,0.02262695506,335.373291,0.04143236578,
335.1779175,0.02246363647,335.1779175,0.04125701264,
334.9825134,0.02237488702,334.9825134,0.04121613875,
334.7871399,0.02226920612,334.7871399,0.04107398912,
334.5917969,0.02212149277,334.5917969,0.04072940722,
334.3963928,0.02185243182,334.3963928,0.04063783959,
334.2009583,0.02176903188,334.2009583,0.04066342488,
334.0055847,0.02174636163,334.0055847,0.04062920064,
333.7710876,0.0215613097,333.7710876,0.0404901132,
333.5757141,0.02144630812,333.5757141,0.04040589929,
333.380249,0.02126954123,333.380249,0.04047314823,
333.1848145,0.02111969516,333.1848145,0.04051406682,
332.9894409,0.02101967111,332.9894409,0.04057454318,
332.7940063,0.02088783681,332.7940063,0.0407454446,
332.5985413,0.02070784941,332.5985413,0.04055331275,
332.4031372,0.02060607448,332.4031372,0.040365275,
332.1685486,0.02056071907,332.1685486,0.04008561,
331.973114,0.02050945349,331.973114,0.04005818442,
331.7776489,0.02052690275,331.7776489,0.04001203179,
331.5821838,0.02049477212,331.5821838,0.03981599584,
331.3867493,0.0202230271,331.3867493,0.03962793574,
331.1912842,0.02024998516,331.1912842,0.03951678053,
330.9957581,0.02013313398,330.9957581,0.03927410021,
330.8002625,0.02006839029,330.8002625,0.03924310207,
330.6047974,0.02005480789,330.6047974,0.03929665685,
330.3702087,0.01976665109,330.3702087,0.03920165077,
330.1747131,0.01974597946,330.1747131,0.0390990749,
329.9792175,0.01967002638,329.9792175,0.03891571239,
329.7836914,0.01964827813,329.7836914,0.03880867735,
329.5881958,0.01951063052,329.5881958,0.03880785778,
329.3926697,0.01948953979,329.3926697,0.03881561011,
329.1971436,0.01932931878,329.1971436,0.03868890554,
329.0016174,0.01937300153,329.0016174,0.03853258491,
328.7669678,0.01913869381,328.7669678,0.03838149831,
328.5714417,0.01904250681,328.5714417,0.0380186215,
328.375885,0.01892273501,328.375885,0.03785486147,
328.1803284,0.01881718822,328.1803284,0.03764901683,
327.9848022,0.01884578913,327.9848022,0.03755343705,
327.7892151,0.0187698584,327.7892151,0.03753342852,
327.5936279,0.01871820726,327.5936279,0.03733879328,
327.3981018,0.01867556199,327.3981018,0.03731802851,
327.2025146,0.01858515106,327.2025146,0.0371373333,
326.9678345,0.0185145326,326.9678345,0.03729910403,
326.7722473,0.01839739084,326.7722473,0.03730561957,
326.5766602,0.01836490445,326.5766602,0.03734206408,
326.381073,0.01824127138,326.381073,0.03730299696,
326.1854553,0.01810285449,326.1854553,0.03713874519,
325.9898376,0.0179595463,325.9898376,0.03696195781,
325.7942505,0.01788484864,325.7942505,0.03657767549,
325.5986328,0.01787996665,325.5986328,0.03649615869,
325.4030151,0.01785771362,325.4030151,0.03634763882,
325.1682739,0.0179052148,325.1682739,0.03617626429,
324.9726257,0.0178310927,324.9726257,0.03586357459,
324.7769775,0.01780584827,324.7769775,0.03586658463,
324.5813599,0.01776350848,324.5813599,0.03589976206,
324.3856812,0.0177499447,324.3856812,0.03599865735,
324.1900635,0.01766883768,324.1900635,0.03597613052,
323.9944458,0.01766137034,323.9944458,0.03595034406,
323.7987366,0.01751265489,323.7987366,0.03585668653,
323.6030579,0.01733527333,323.6030579,0.03569376841,
323.3682861,0.01716630906,323.3682861,0.03535269946,
323.1725769,0.0171588771,323.1725769,0.03526063263,
322.9769287,0.01709115505,322.9769287,0.03512459993,
322.7812195,0.01702769846,322.7812195,0.03511222452,
322.5855408,0.01704000123,322.5855408,0.03489011154,
322.3898621,0.01715588756,322.3898621,0.03491117805,
322.1941528,0.01699924283,322.1941528,0.03479643166,
321.9984436,0.01704541221,321.9984436,0.03467702866,
321.8027344,0.0169344265,321.8027344,0.03464795649,
321.5678711,0.01693149284,321.5678711,0.03473279998,
321.3721313,0.01682764105,321.3721313,0.03471662104,
321.1764526,0.0167834051,321.1764526,0.03479093313,
320.9807129,0.01682263426,320.9807129,0.03476103768,
320.7849731,0.01678582653,320.7849731,0.03474948555,
320.5892639,0.01683972217,320.5892639,0.03470318764,
320.3934937,0.01683124527,320.3934937,0.03472385556,
320.1977234,0.01687091216,320.1977234,0.03479317576,
320.0020142,0.01683229581,320.0020142,0.03502994403,
319.7670593,0.01677059755,319.7670593,0.03524684906,
319.5713501,0.01661328413,319.5713501,0.03549063206,
319.3755493,0.01637855172,319.3755493,0.03549658507,
319.1797791,0.01636863314,319.1797791,0.03562273085,
318.9840088,0.01620888524,318.9840088,0.03555993363,
318.788208,0.0160415154,318.788208,0.03558212891,
318.5924377,0.01611479558,318.5924377,0.03554527089,
318.3966675,0.01606077515,318.3966675,0.03546877578,
318.2008667,0.016042348,318.2008667,0.03544922918,
318.0050354,0.01605263539,318.0050354,0.03528286889,
317.7700806,0.01594405249,317.7700806,0.03519390151,
317.5742493,0.01589233428,317.5742493,0.03505023196,
317.378418,0.01586704142,317.378418,0.03510352224,
317.1826172,0.0159303844,317.1826172,0.03483474255,
316.9867859,0.01587308198,316.9867859,0.03478686512,
316.7909546,0.01588017121,316.7909546,0.03464526311,
316.5951233,0.01580607146,316.5951233,0.03455483168,
316.3992615,0.01587445289,316.3992615,0.03439237177,
316.2034302,0.01589198597,316.2034302,0.03430961072,
315.9684143,0.01599032432,315.9684143,0.03420560807,
315.7725525,0.0160000734,315.7725525,0.03415385261,
315.5766907,0.01608771831,315.5766907,0.03443204984,
315.3808594,0.01605277136,315.3808594,0.03458045051,
315.1849365,0.01601946354,315.1849365,0.03476552665,
314.9891052,0.01588742062,314.9891052,0.03491777182,
314.7932129,0.01574578136,314.7932129,0.03519280627,
314.59729,0.01556624658,314.59729,0.0353160575,
314.4014587,0.01548635215,314.4014587,0.03531350195,
314.1663208,0.01550671365,314.1663208,0.0352595672,
313.9704285,0.01548444759,313.9704285,0.03524056077,
313.7745667,0.01556332223,313.7745667,0.03518155217,
313.5786438,0.01564862393,313.5786438,0.0351508148,
313.3827209,0.01565740071,313.3827209,0.0351460427,
313.1868286,0.01559619047,313.1868286,0.03505025804,
312.9908752,0.01573136635,312.9908752,0.03504966944,
312.7949524,0.01570592262,312.7949524,0.03504509479,
312.5990295,0.01574583352,312.5990295,0.03508329019,
312.4030762,0.01580910571,312.4030762,0.03515039384,
312.1679688,0.01578996517,312.1679688,0.0352338776,
311.9720154,0.01581439376,311.9720154,0.03548231721,
311.7760315,0.0156816598,311.7760315,0.03551591188,
311.5801086,0.01564878598,311.5801086,0.03559457511,
311.3841248,0.01553163677,311.3841248,0.03562927619,
311.1881714,0.0155864507,311.1881714,0.03571771458,
310.992218,0.01562254131,310.992218,0.03571810946,
310.7962036,0.01558307,310.7962036,0.03568182513,
310.6002502,0.01567959413,310.6002502,0.0357684195,
310.4042053,0.01565128192,310.4042053,0.0358451046,
310.1690369,0.01559696905,310.1690369,0.03583880886,
309.973053,0.01575506851,309.973053,0.0359156169,
309.7770996,0.01577622071,309.7770996,0.03594056144,
309.5810547,0.01583930664,309.5810547,0.03584077582,
309.3850403,0.0158739686,309.3850403,0.03591590002,
309.1890564,0.01591510512,309.1890564,0.03593667969,
308.9930115,0.01599365473,308.9930115,0.0360468626,
308.7969971,0.01597437076,308.7969971,0.03624674678,
308.6009827,0.01594595797,308.6009827,0.03641302511,
308.3656921,0.01591693051,308.3656921,0.03658390045,
308.1697083,0.01592477039,308.1697083,0.03683187068,
307.9736633,0.01597882994,307.9736633,0.03692348674,
307.7775879,0.01585404761,307.7775879,0.03673337772,
307.581543,0.01589824073,307.581543,0.03661194816,
307.3854675,0.01597370021,307.3854675,0.03658643365,
307.1894531,0.01611952484,307.1894531,0.03652116284,
306.9933777,0.01624422148,306.9933777,0.03649176657,
306.7973022,0.01642223448,306.7973022,0.03659984097,
306.6011963,0.01656468771,306.6011963,0.03673850372,
306.3659058,0.01663033664,306.3659058,0.03683415428,
306.1698303,0.01663983054,306.1698303,0.03692759946,
305.9737244,0.0166868493,305.9737244,0.03700251877,
305.7776489,0.01678012125,305.7776489,0.0371465832,
305.581543,0.01685406454,305.581543,0.03714370728,
305.385437,0.01691370271,305.385437,0.03738040477,
305.1893311,0.01694107428,305.1893311,0.03749993071,
304.9932251,0.01704118587,304.9932251,0.0376281552,
304.7970886,0.01705838926,304.7970886,0.03770008683,
304.6009827,0.01716706343,304.6009827,0.03787164018,
304.3656006,0.01714255847,304.3656006,0.03810121492,
304.1694946,0.01708765514,304.1694946,0.03818600252,
303.9733582,0.01716194674,303.9733582,0.03842009977,
303.7772217,0.01714945212,303.7772217,0.03854257241,
303.5810852,0.01718874276,303.5810852,0.03863678128,
303.3849182,0.01725009643,303.3849182,0.03884309903,
303.1887512,0.01741068438,303.1887512,0.03887870908,
302.9926147,0.01752890833,302.9926147,0.03914292529,
302.7964478,0.01769585349,302.7964478,0.03919816762,
302.6002808,0.01770041138,302.6002808,0.03935659677,
302.4040833,0.0178673435,302.4040833,0.03968439996,
302.1687012,0.01813265122,302.1687012,0.04007913545,
301.9724731,0.01817073487,301.9724731,0.04020667449,
301.7763062,0.01820609532,301.7763062,0.04039629549,
301.5801086,0.01831230335,301.5801086,0.04050000012,
301.3839111,0.01845273003,301.3839111,0.04059892893,
301.1877136,0.01857909933,301.1877136,0.04067246616,
300.9915161,0.01867299527,300.9915161,0.04086316749,
300.7952881,0.01896637678,300.7952881,0.04103463888,
300.5990906,0.01917789318,300.5990906,0.04120033979,
300.4028931,0.01923736371,300.4028931,0.04119797796,
300.1674194,0.01938293502,300.1674194,0.04162326455,
299.9711914,0.01964979433,299.9711914,0.04194913805,

Pyranine in acetonitrile 1st run,
Pyranine in acetonitrile 1st run
Collection Time: 1/24/2020 2:53:37 PM
Operator Name  : CameronSlaten
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  550.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  60.000
UV-Vis Data Interval (nm)  0.20
UV-Vis Ave. Time (sec)  0.2000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 1/24/2020 2:44:02 PM
Method Modifications:
UVVIS SAT Changed: 1/24/2020 2:45:31 PM, Old:0.0125, New:0.2000
Common SAT Changed: 1/24/2020 2:45:31 PM, Old:0.0125, New:0.2000
Comment Changed: 1/24/2020 2:46:02 PM, Old:, New:Pyranine in acetonitrile
Operator Changed: 1/24/2020 2:46:02 PM, Old:, New:CameronSlaten
X Start nm Changed: 1/24/2020 2:46:02 PM, Old:  800.0, New:  550.0
X Stop nm Changed: 1/24/2020 2:46:02 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 1/24/2020 2:46:02 PM, Old:     5.00, New:     0.20
Baseline Correction Changed: 1/24/2020 2:46:02 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 300.8

Pyranine in acetonitrile 2nd run 5 min sonication,
Pyranine in acetonitrile 2nd run 5 min sonication
Collection Time: 1/24/2020 3:06:22 PM
Operator Name  : CameronSlaten
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  550.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  60.000
UV-Vis Data Interval (nm)  0.20
UV-Vis Ave. Time (sec)  0.2000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 1/24/2020 2:44:02 PM
Method Modifications:
UVVIS SAT Changed: 1/24/2020 2:45:31 PM, Old:0.0125, New:0.2000
Common SAT Changed: 1/24/2020 2:45:31 PM, Old:0.0125, New:0.2000
Comment Changed: 1/24/2020 2:46:02 PM, Old:, New:Pyranine in acetonitrile
Operator Changed: 1/24/2020 2:46:02 PM, Old:, New:CameronSlaten
X Start nm Changed: 1/24/2020 2:46:02 PM, Old:  800.0, New:  550.0
X Stop nm Changed: 1/24/2020 2:46:02 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 1/24/2020 2:46:02 PM, Old:     5.00, New:     0.20
Baseline Correction Changed: 1/24/2020 2:46:02 PM, Old:0, New:1
End Method Modifications
<Current Wavelength> , 300.8

