Pyranine in Acetonitrile,,
Wavelength (nm),Abs,
458.4031372,0.04349307343,
458.2116394,0.04666650295,
457.9817505,0.04244180396,
457.7902222,0.04457273707,
457.5986938,0.04510224611,
457.4071045,0.04697431996,
457.177124,0.04485972598,
456.9855652,0.04417601973,
456.7939453,0.04521363229,
456.602356,0.04011658207,
456.4107666,0.04226421192,
456.1807861,0.04419501871,
455.9891968,0.0444002077,
455.7974854,0.04858538508,
455.605896,0.04094980657,
455.3758545,0.04756883532,
455.1842651,0.03864147887,
454.9926453,0.04452489316,
454.8009033,0.04243269563,
454.6092224,0.05249240622,
454.3792114,0.04289179295,
454.1875305,0.04545994475,
453.9958496,0.04321627691,
453.8041077,0.0451452136,
453.6123657,0.0491190888,
453.3823547,0.04954228178,
453.1905518,0.04813315719,
452.9988708,0.04295348749,
452.8071594,0.04764936492,
452.5770264,0.04692947119,
452.3852539,0.04837435856,
452.193512,0.05103066191,
452.0017395,0.04799575359,
451.809906,0.04882480949,
451.579834,0.04742412642,
451.3880005,0.04850760102,
451.196228,0.04673331976,
451.0043335,0.04045567289,
450.812561,0.04560738802,
450.5823364,0.04392797127,
450.390564,0.0444223173,
450.1987915,0.04804808274,
450.0068665,0.04778905958,
449.7766418,0.04740287736,
449.5848694,0.0444772318,
449.3929749,0.04757911712,
449.2010498,0.04176260158,
449.0091858,0.04964053258,
448.7789612,0.04289465025,
448.5870972,0.05121382326,
448.3951721,0.04107725993,
448.2032776,0.04725540057,
448.0113525,0.04654154927,
447.7810364,0.04630424082,
447.5891113,0.04534381256,
447.3971252,0.04372626916,
447.2052002,0.048933357,
446.974884,0.05021889135,
446.7829285,0.05161562562,
446.5909424,0.0489202626,
446.3990173,0.04594953358,
446.2070007,0.04633119702,
445.9766235,0.04317261651,
445.784668,0.04887069389,
445.5926514,0.04932963103,
445.4006653,0.05329629779,
445.2086487,0.04646715522,
444.9782104,0.05189065263,
444.7861938,0.04587529972,
444.5941772,0.04666474462,
444.4020996,0.04499255493,
444.210083,0.04397428781,
443.9796143,0.04779108241,
443.7875977,0.05284700543,
443.5954895,0.04717139155,
443.4034119,0.05154613033,
443.2113342,0.05128052831,
442.980835,0.04874802753,
442.7886963,0.05201496929,
442.5965881,0.05007835478,
442.4045105,0.0538812466,
442.2124023,0.05324657634,
441.9819031,0.05161641538,
441.7897339,0.04933897033,
441.5975952,0.05100714043,
441.4054871,0.04590568319,
441.1748657,0.04520314932,
440.9827576,0.04915204644,
440.7905884,0.04837638512,
440.5983582,0.0509840548,
440.406189,0.04441944882,
440.1755981,0.04808538407,
439.9833679,0.04615077376,
439.7911682,0.04232612997,
439.598938,0.0447900705,
439.4067688,0.04471566156,
439.1760559,0.04902364686,
438.9839172,0.04808526859,
438.791626,0.04875619337,
438.5994263,0.04614754766,
438.407196,0.04938255996,
438.1764526,0.04684740305,
437.9842224,0.04053509608,
437.7919617,0.04860440269,
437.5996704,0.05353929847,
437.4074402,0.04856983572,
437.1766357,0.04697911069,
436.984314,0.04867922142,
436.7920532,0.04770806804,
436.599762,0.04798337817,
436.4074402,0.04691208154,
436.1766663,0.05292466283,
435.984314,0.04573716596,
435.7919617,0.04816364124,
435.5996094,0.04483931884,
435.4072266,0.04601640999,
435.1764221,0.04500564933,
434.9841309,0.04482801259,
434.791748,0.04561529681,
434.5993347,0.04465021938,
434.4069824,0.04321890697,
434.1760864,0.04863277823,
433.9837341,0.03966500238,
433.7913208,0.0475240685,
433.5989075,0.04322757199,
433.4064941,0.04516264796,
433.1755981,0.04821966588,
432.9831238,0.04484253377,
432.7906799,0.04392006621,
432.5982666,0.04622491077,
432.4058228,0.0460014753,
432.1748047,0.04396331683,
431.9823914,0.04615324736,
431.7899475,0.04664944112,
431.5974426,0.04663604125,
431.4049377,0.04446822405,
431.1739807,0.04763425887,
430.9814758,0.04575499892,
430.7889709,0.04494567215,
430.5964661,0.04926076531,
430.4039001,0.04444987327,
430.2114563,0.0497722216,
429.9804077,0.0463623032,
429.7878418,0.0461001955,
429.5952759,0.046607133,
429.4027405,0.04526149482,
429.2101746,0.04556187615,
428.979126,0.04190263897,
428.7865295,0.04501549527,
428.5939331,0.04047104716,
428.4013672,0.04705768451,
428.2087708,0.0474729538,
427.9776306,0.0521186851,
427.7850647,0.04870539904,
427.5924072,0.04751508683,
427.3998108,0.05273224041,
427.2072144,0.04195692018,
426.9760132,0.04262400419,
426.7834167,0.04828087613,
426.5907593,0.04418450221,
426.3981018,0.04894694686,
426.2054443,0.04142897949,
425.9742737,0.04786203057,
425.7815552,0.04614584893,
425.5888977,0.04211869836,
425.3962097,0.04374782741,
425.2035217,0.04557153583,
425.0108032,0.04484308138,
424.7795715,0.04806025699,
